materialSampleID,country,ADM0,ADM1,ADM2,N_start,E_start,N_end,E_end,date,year,month,day,genus,species,scientific,nativeStatus,susceptibility,basisOfRecord,sampleType,sampleRemarks,diseaseTested,testMethod,BdDetected,BsalDetected,BdLoad,BsalLoad,fatal,diagnosticLab,individualCount,specimenDisposition,lifeStage,sex,collectorList,Sample_bcid,expeditionCode,projectId,comments
,Vietnam,VNM,Cao B?ng,B?o L?c,23 03 016,105 43 067,,,5/19/2015,2015,5,19,Tylototriton,ziegleri,Tylototriton ziegleri,,,,,pond 1 ,Bsal/Bd,qPCR,0,0,,,,,,,,M,,,,,
,Vietnam,VNM,Cao B?ng,B?o L?c,23 03 016,105 43 067,,,5/19/2015,2015,5,19,Tylototriton,ziegleri,Tylototriton ziegleri,,,,,pond 1,Bsal/Bd,qPCR,1,0,448,,,,,,,M,,,,,
,Vietnam,VNM,Cao B?ng,B?o L?c,23 03 016,105 43 067,,,5/19/2015,2015,5,19,Tylototriton,ziegleri,Tylototriton ziegleri,,,,,pond 1,Bsal/Bd,qPCR,0,0,,,,,,,,M,,,,,
,Vietnam,VNM,Cao B?ng,B?o L?c,23 03 016,105 43 067,,,5/19/2015,2015,5,19,Tylototriton,ziegleri,Tylototriton ziegleri,,,,,pond 1,Bsal/Bd,qPCR,1,0,140,,,,,,,M,,,,,
,Vietnam,VNM,Cao B?ng,B?o L?c,23 03 016,105 43 067,,,5/19/2015,2015,5,19,Tylototriton,ziegleri,Tylototriton ziegleri,,,,,pond 1,Bsal/Bd,qPCR,1,0,23 4,,,,,,,M,,,,,
,Vietnam,VNM,Cao B?ng,B?o L?c,23 03 016,105 43 067,,,5/19/2015,2015,5,19,Tylototriton,ziegleri,Tylototriton ziegleri,,,,,pond 1,Bsal/Bd,qPCR,0,0,,,,,,,,M,,,,,
,Vietnam,VNM,Cao B?ng,B?o L?c,23 03 016,105 43 067,,,5/19/2015,2015,5,19,Tylototriton,ziegleri,Tylototriton ziegleri,,,,,pond 1,Bsal/Bd,qPCR,0,0,,,,,,,,M,,,,,
,Vietnam,VNM,Cao B?ng,B?o L?c,23 03 016,105 43 067,,,5/19/2015,2015,5,19,Tylototriton,ziegleri,Tylototriton ziegleri,,,,,pond 1,Bsal/Bd,qPCR,1,0,94 2,,,,,,,M,,,,,
,Vietnam,VNM,Cao B?ng,B?o L?c,23 03 016,105 43 067,,,5/19/2015,2015,5,19,Tylototriton,ziegleri,Tylototriton ziegleri,,,,,pond 1,Bsal/Bd,qPCR,0,0,,,,,,,,M,,,,,
,Vietnam,VNM,Cao B?ng,B?o L?c,23 03 016,105 43 067,,,5/19/2015,2015,5,19,Tylototriton,ziegleri,Tylototriton ziegleri,,,,,pond 1,Bsal/Bd,qPCR,0,0,,,,,,,juvenile,,,,,,Juv
,Vietnam,VNM,Cao B?ng,B?o L?c,23 03 016,105 43 067,,,5/19/2015,2015,5,19,Tylototriton,ziegleri,Tylototriton ziegleri,,,,,pond 1,Bsal/Bd,qPCR,0,0,,,,,,,juvenile,,,,,,Juv
,Vietnam,VNM,Cao B?ng,B?o L?c,23 03 016,105 43 067,,,5/19/2015,2015,5,19,Tylototriton,ziegleri,Tylototriton ziegleri,,,,,pond 1,Bsal/Bd,qPCR,0,0,,,,,,,,M,,,,,
,Vietnam,VNM,Hà Giang ,Qu?n B?,23 03 285,104 52 704,,,5/23/2016,2016,5,23,Tylototriton,ziegleri,Tylototriton ziegleri,,,,,pond 1 en 2,Bsal/Bd,qPCR,0,0,,,,,,,,M,,,,,"Stripes on toes, 2 fused fingers, triangle shape missing from tail"
,Vietnam,VNM,Hà Giang ,Qu?n B?,23 03 285,104 52 704,,,5/23/2016,2016,5,23,Tylototriton,ziegleri,Tylototriton ziegleri,,,,,pond 1 en 2,Bsal/Bd,qPCR,0,0,,,,,,,,M,,,,,
,Vietnam,VNM,Hà Giang ,Qu?n B?,23 03 306,104 50 860,,,5/25/2016,2016,5,25,Tylototriton,ziegleri,Tylototriton ziegleri,,,,,pond 9,Bsal/Bd,qPCR,0,0,,,,,,,,M,,,,,
,Vietnam,VNM,Hà Giang ,Qu?n B?,23 03 306,104 50 860,,,5/25/2016,2016,5,25,Tylototriton,ziegleri,Tylototriton ziegleri,,,,,pond 9,Bsal/Bd,qPCR,0,0,,,,,,,,M,,,,,
,Vietnam,VNM,Hà Giang,Qu?n B?,23 03 306,104 50 860,,,5/25/2016,2016,5,25,Tylototriton,ziegleri,Tylototriton ziegleri,,,,,pond 9,Bsal/Bd,qPCR,0,0,,,,,,,,M,,,,,
,Vietnam,VNM,Hà Giang ,Qu?n B?,23 03 326,104 52 755,,,5/23/2016,2016,5,23,Tylototriton,ziegleri,Tylototriton ziegleri,,,,,pond 3,Bsal/Bd,qPCR,0,0,,,,,,,,M,,,,,
,Vietnam,VNM,Hà Giang ,Qu?n B?,23 03 326,104 52 755,,,5/23/2016,2016,5,23,Tylototriton,ziegleri,Tylototriton ziegleri,,,,,pond 3,Bsal/Bd,qPCR,0,0,,,,,,,,M,,,,,
,Vietnam,VNM,Hà Giang ,Qu?n B?,23 03 326,104 52 755,,,5/23/2016,2016,5,23,Tylototriton,ziegleri,Tylototriton ziegleri,,,,,pond 3,Bsal/Bd,qPCR,0,0,,,,,,,,M,,,,,
,Vietnam,VNM,Hà Giang ,Qu?n B?,23 03 326,104 52 755,,,5/23/2016,2016,5,23,Tylototriton,ziegleri,Tylototriton ziegleri,,,,,pond 3,Bsal/Bd,qPCR,0,0,,,,,,,,M,,,,,
,Vietnam,VNM,Hà Giang ,Qu?n B?,23 03 326,104 52 755,,,5/23/2016,2016,5,23,Tylototriton,ziegleri,Tylototriton ziegleri,,,,,pond 3,Bsal/Bd,qPCR,0,0,,,,,,,,M,,,,,
,Vietnam,VNM,Hà Giang ,Qu?n B?,23 03 326,104 52 755,,,5/23/2016,2016,5,23,Tylototriton,ziegleri,Tylototriton ziegleri,,,,,pond 3,Bsal/Bd,qPCR,0,0,,,,,,,,M,,,,,
,Vietnam,VNM,Hà Giang ,Qu?n B?,23 03 509,104 52 579,,,5/24/2016,2016,5,24,Tylototriton,ziegleri,Tylototriton ziegleri,,,,,pond 4 ,Bsal/Bd,qPCR,0,0,,,,,,,,M,,,,,
,Vietnam,VNM,Hà Giang ,Qu?n B?,23 03 509,104 52 579,,,5/24/2016,2016,5,24,Tylototriton,ziegleri,Tylototriton ziegleri,,,,,pond 4 ,Bsal/Bd,qPCR,0,0,,,,,,,,M,,,,,
,Vietnam,VNM,Hà Giang ,Qu?n B?,23 03 509,104 52 579,,,5/24/2016,2016,5,24,Tylototriton,ziegleri,Tylototriton ziegleri,,,,,pond 4,Bsal/Bd,qPCR,0,0,,,,,,,,M,,,,,
,,,,,,,,,,,,,Tylototriton,notialis,Tylototriton notialis,,,,,,Bsal/Bd,qPCR,0,0,,,,,,,,,,,,,
,,,,,,,,,,,,,Tylototriton,notialis,Tylototriton notialis,,,,,,Bsal/Bd,qPCR,0,0,,,,,,,,,,,,,
,,,,,,,,,,,,,Tylototriton,notialis,Tylototriton notialis,,,,,,Bsal/Bd,qPCR,0,0,,,,,,,,,,,,,
,,,,,,,,,,,,,Tylototriton,notialis,Tylototriton notialis,,,,,,Bsal/Bd,qPCR,0,0,,,,,,,,,,,,,
